station,event_id,start_timestamp,end_timestamp,duration_hours,actual_mean,actual_peak,peak_timestamp
Tiantan,40,2017-01-29T01:00:00,2017-01-29T01:00:00,1,255.0,255.0,2017-01-29T01:00:00
Tiantan,41,2017-02-03T20:00:00,2017-02-04T20:00:00,25,315.76,375.0,2017-02-04T19:00:00
Tiantan,42,2017-02-11T23:00:00,2017-02-12T00:00:00,2,265.0,278.0,2017-02-12T00:00:00
Tiantan,43,2017-02-15T22:00:00,2017-02-16T03:00:00,6,253.333333,262.0,2017-02-16T02:00:00
Tiantan,44,2017-02-16T05:00:00,2017-02-16T07:00:00,3,254.333333,260.0,2017-02-16T05:00:00
Wanliu,1,2016-03-03T10:00:00,2016-03-04T21:00:00,36,348.361111,442.0,2016-03-04T20:00:00
Wanliu,2,2016-03-16T13:00:00,2016-03-17T00:00:00,12,292.666667,337.0,2016-03-16T22:00:00
Wanliu,3,2016-03-17T02:00:00,2016-03-18T10:00:00,33,331.090909,400.0,2016-03-18T01:00:00
Wanliu,4,2016-05-06T00:00:00,2016-05-06T02:00:00,3,273.0,293.0,2016-05-06T01:00:00
Wanliu,5,2016-10-14T11:00:00,2016-10-15T01:00:00,15,290.266667,369.0,2016-10-14T15:00:00
Wanliu,6,2016-10-19T14:00:00,2016-10-19T20:00:00,7,278.571429,305.0,2016-10-19T16:00:00
Wanliu,7,2016-10-20T05:00:00,2016-10-20T05:00:00,1,246.0,246.0,2016-10-20T05:00:00
Wanliu,8,2016-11-03T15:00:00,2016-11-03T15:00:00,1,271.0,271.0,2016-11-03T15:00:00
Wanliu,9,2016-11-03T19:00:00,2016-11-03T21:00:00,3,255.0,260.0,2016-11-03T19:00:00
Wanliu,10,2016-11-03T23:00:00,2016-11-04T02:00:00,4,263.5,276.0,2016-11-04T00:00:00
Wanliu,11,2016-11-04T11:00:00,2016-11-04T18:00:00,8,309.875,357.0,2016-11-04T16:00:00
Wanliu,12,2016-11-05T00:00:00,2016-11-05T01:00:00,2,253.5,255.0,2016-11-05T01:00:00
Wanliu,13,2016-11-18T17:00:00,2016-11-18T17:00:00,1,247.0,247.0,2016-11-18T17:00:00
Wanliu,14,2016-11-19T00:00:00,2016-11-19T00:00:00,1,246.0,246.0,2016-11-19T00:00:00
Wanliu,15,2016-11-19T19:00:00,2016-11-19T21:00:00,3,254.0,261.0,2016-11-19T21:00:00
Wanliu,16,2016-11-25T19:00:00,2016-11-26T00:00:00,6,326.333333,379.0,2016-11-25T23:00:00
Wanliu,17,2016-11-26T05:00:00,2016-11-26T11:00:00,7,262.714286,269.0,2016-11-26T11:00:00
Wanliu,18,2016-11-26T13:00:00,2016-11-26T13:00:00,1,258.0,258.0,2016-11-26T13:00:00
Wanliu,19,2016-11-26T16:00:00,2016-11-27T01:00:00,10,343.7,414.0,2016-11-26T21:00:00
Wanliu,20,2016-12-03T19:00:00,2016-12-04T11:00:00,17,333.235294,418.0,2016-12-04T03:00:00
Wanliu,21,2016-12-04T21:00:00,2016-12-04T21:00:00,1,255.0,255.0,2016-12-04T21:00:00
Wanliu,22,2016-12-17T15:00:00,2016-12-17T21:00:00,7,252.714286,260.0,2016-12-17T16:00:00
Wanliu,23,2016-12-18T18:00:00,2016-12-18T22:00:00,5,262.0,269.0,2016-12-18T21:00:00
Wanliu,24,2016-12-19T11:00:00,2016-12-19T13:00:00,3,267.0,271.0,2016-12-19T13:00:00
Wanliu,25,2016-12-19T20:00:00,2016-12-19T23:00:00,4,288.0,326.0,2016-12-19T22:00:00
Wanliu,26,2016-12-20T03:00:00,2016-12-20T15:00:00,13,385.076923,536.0,2016-12-20T14:00:00
Wanliu,27,2016-12-20T18:00:00,2016-12-22T02:00:00,33,387.484848,483.0,2016-12-20T19:00:00
Wanliu,28,2016-12-30T00:00:00,2016-12-30T01:00:00,2,320.5,330.0,2016-12-30T01:00:00
Wanliu,29,2016-12-30T17:00:00,2016-12-31T00:00:00,8,304.625,344.0,2016-12-30T21:00:00
Wanliu,30,2016-12-31T12:00:00,2017-01-02T04:00:00,41,441.0,561.0,2017-01-01T14:00:00
Wanliu,31,2017-01-02T15:00:00,2017-01-02T15:00:00,1,259.0,259.0,2017-01-02T15:00:00
Wanliu,32,2017-01-03T01:00:00,2017-01-03T03:00:00,3,258.333333,269.0,2017-01-03T01:00:00
Wanliu,33,2017-01-03T16:00:00,2017-01-04T12:00:00,21,431.857143,585.0,2017-01-04T02:00:00
Wanliu,34,2017-01-04T16:00:00,2017-01-05T00:00:00,9,393.111111,494.0,2017-01-04T21:00:00
Wanliu,35,2017-01-05T05:00:00,2017-01-05T09:00:00,5,288.4,320.0,2017-01-05T06:00:00
Wanliu,36,2017-01-26T01:00:00,2017-01-26T08:00:00,8,253.75,266.0,2017-01-26T02:00:00
Wanliu,37,2017-01-26T10:00:00,2017-01-26T10:00:00,1,246.0,246.0,2017-01-26T10:00:00
Wanliu,38,2017-01-27T22:00:00,2017-01-28T12:00:00,15,414.066667,625.0,2017-01-28T06:00:00
Wanliu,39,2017-01-28T20:00:00,2017-01-29T00:00:00,5,258.0,271.0,2017-01-28T21:00:00
Wanliu,40,2017-02-03T19:00:00,2017-02-04T00:00:00,6,301.166667,352.0,2017-02-03T22:00:00
Wanliu,41,2017-02-04T04:00:00,2017-02-04T13:00:00,10,280.4,309.0,2017-02-04T06:00:00
Wanliu,42,2017-02-04T15:00:00,2017-02-04T19:00:00,5,315.2,351.0,2017-02-04T18:00:00
Wanliu,43,2017-02-15T13:00:00,2017-02-16T03:00:00,15,260.933333,275.0,2017-02-15T19:00:00
Wanliu,44,2017-02-16T05:00:00,2017-02-16T07:00:00,3,252.333333,256.0,2017-02-16T05:00:00
Wanshouxigong,1,2016-03-02T02:00:00,2016-03-02T02:00:00,1,247.0,247.0,2016-03-02T02:00:00
Wanshouxigong,2,2016-03-03T10:00:00,2016-03-04T21:00:00,36,324.055556,390.0,2016-03-04T01:00:00
Wanshouxigong,3,2016-03-16T13:00:00,2016-03-16T14:00:00,2,272.5,278.0,2016-03-16T13:00:00
Wanshouxigong,4,2016-03-16T16:00:00,2016-03-17T01:00:00,10,287.9,329.0,2016-03-16T21:00:00
Wanshouxigong,5,2016-03-17T09:00:00,2016-03-17T14:00:00,6,284.666667,315.0,2016-03-17T13:00:00
Wanshouxigong,6,2016-03-17T17:00:00,2016-03-18T10:00:00,18,329.777778,368.0,2016-03-18T03:00:00
Wanshouxigong,7,2016-04-13T12:00:00,2016-04-13T13:00:00,2,259.5,265.0,2016-04-13T12:00:00
Wanshouxigong,8,2016-05-06T00:00:00,2016-05-06T02:00:00,3,303.333333,319.0,2016-05-06T01:00:00
Wanshouxigong,9,2016-06-08T19:00:00,2016-06-08T20:00:00,2,248.0,250.0,2016-06-08T20:00:00
Wanshouxigong,10,2016-06-20T00:00:00,2016-06-20T00:00:00,1,246.0,246.0,2016-06-20T00:00:00
Wanshouxigong,11,2016-07-04T07:00:00,2016-07-04T07:00:00,1,254.0,254.0,2016-07-04T07:00:00
Wanshouxigong,12,2016-07-23T20:00:00,2016-07-23T20:00:00,1,284.0,284.0,2016-07-23T20:00:00
Wanshouxigong,13,2016-07-26T05:00:00,2016-07-26T05:00:00,1,247.0,247.0,2016-07-26T05:00:00
Wanshouxigong,14,2016-07-30T13:00:00,2016-07-30T14:00:00,2,246.5,247.0,2016-07-30T13:00:00
Wanshouxigong,15,2016-10-02T21:00:00,2016-10-02T21:00:00,1,245.0,245.0,2016-10-02T21:00:00
Wanshouxigong,16,2016-10-13T23:00:00,2016-10-13T23:00:00,1,247.0,247.0,2016-10-13T23:00:00
Wanshouxigong,17,2016-10-14T01:00:00,2016-10-14T01:00:00,1,250.0,250.0,2016-10-14T01:00:00
Wanshouxigong,18,2016-10-14T10:00:00,2016-10-14T12:00:00,3,281.666667,305.0,2016-10-14T12:00:00
Wanshouxigong,19,2016-10-19T12:00:00,2016-10-19T18:00:00,7,281.285714,300.0,2016-10-19T14:00:00
Wanshouxigong,20,2016-11-03T14:00:00,2016-11-03T22:00:00,9,270.333333,304.0,2016-11-03T15:00:00
Wanshouxigong,21,2016-11-04T10:00:00,2016-11-04T17:00:00,8,295.625,339.0,2016-11-04T14:00:00
Wanshouxigong,22,2016-11-05T01:00:00,2016-11-05T03:00:00,3,251.0,253.0,2016-11-05T02:00:00
Wanshouxigong,23,2016-11-10T00:00:00,2016-11-10T00:00:00,1,247.0,247.0,2016-11-10T00:00:00
Wanshouxigong,24,2016-11-18T14:00:00,2016-11-18T14:00:00,1,250.0,250.0,2016-11-18T14:00:00
Wanshouxigong,25,2016-11-19T19:00:00,2016-11-19T20:00:00,2,254.5,264.0,2016-11-19T20:00:00
Wanshouxigong,26,2016-11-25T18:00:00,2016-11-26T03:00:00,10,315.3,345.0,2016-11-25T22:00:00
Wanshouxigong,27,2016-11-26T05:00:00,2016-11-26T14:00:00,10,312.7,352.0,2016-11-26T12:00:00
Wanshouxigong,28,2016-11-26T16:00:00,2016-11-27T02:00:00,11,339.636364,399.0,2016-11-26T23:00:00
Wanshouxigong,29,2016-12-02T21:00:00,2016-12-03T00:00:00,4,283.0,294.0,2016-12-02T23:00:00
Wanshouxigong,30,2016-12-03T16:00:00,2016-12-04T11:00:00,20,437.15,569.0,2016-12-04T00:00:00
Wanshouxigong,31,2016-12-04T19:00:00,2016-12-04T23:00:00,5,280.2,288.0,2016-12-04T20:00:00
Wanshouxigong,32,2016-12-08T04:00:00,2016-12-08T04:00:00,1,247.0,247.0,2016-12-08T04:00:00
Wanshouxigong,33,2016-12-12T12:00:00,2016-12-12T13:00:00,2,249.5,252.0,2016-12-12T12:00:00
Wanshouxigong,34,2016-12-16T13:00:00,2016-12-16T14:00:00,2,260.0,264.0,2016-12-16T14:00:00
Wanshouxigong,35,2016-12-16T18:00:00,2016-12-16T23:00:00,6,292.666667,321.0,2016-12-16T23:00:00
Wanshouxigong,36,2016-12-17T14:00:00,2016-12-18T04:00:00,15,333.133333,401.0,2016-12-17T20:00:00
Wanshouxigong,37,2016-12-18T06:00:00,2016-12-18T07:00:00,2,251.5,254.0,2016-12-18T07:00:00
Wanshouxigong,38,2016-12-18T14:00:00,2016-12-19T07:00:00,18,285.277778,325.0,2016-12-19T05:00:00
Wanshouxigong,39,2016-12-19T13:00:00,2016-12-19T14:00:00,2,265.0,269.0,2016-12-19T14:00:00
Wanshouxigong,40,2016-12-19T18:00:00,2016-12-20T14:00:00,21,446.285714,554.0,2016-12-20T02:00:00
Wanshouxigong,41,2016-12-20T17:00:00,2016-12-22T03:00:00,35,415.085714,483.0,2016-12-21T15:00:00
Wanshouxigong,42,2016-12-29T22:00:00,2016-12-30T06:00:00,9,365.0,410.0,2016-12-30T00:00:00
Wanshouxigong,43,2016-12-30T15:00:00,2017-01-02T04:00:00,62,404.403226,552.0,2017-01-01T14:00:00
Wanshouxigong,44,2017-01-02T10:00:00,2017-01-02T17:00:00,8,326.25,419.0,2017-01-02T11:00:00
Wanshouxigong,45,2017-01-02T22:00:00,2017-01-04T08:00:00,35,422.0,634.0,2017-01-04T02:00:00
Wanshouxigong,46,2017-01-04T10:00:00,2017-01-04T12:00:00,3,537.333333,621.0,2017-01-04T12:00:00
Wanshouxigong,47,2017-01-04T15:00:00,2017-01-05T00:00:00,10,364.3,411.0,2017-01-04T20:00:00
Wanshouxigong,48,2017-01-05T06:00:00,2017-01-05T12:00:00,7,274.714286,292.0,2017-01-05T07:00:00
Wanshouxigong,49,2017-01-25T22:00:00,2017-01-26T12:00:00,15,305.533333,369.0,2017-01-26T04:00:00
Wanshouxigong,50,2017-01-27T21:00:00,2017-01-28T15:00:00,19,463.0,823.0,2017-01-28T03:00:00
Wanshouxigong,51,2017-01-28T17:00:00,2017-01-29T01:00:00,9,261.777778,280.0,2017-01-29T01:00:00
Wanshouxigong,52,2017-02-03T02:00:00,2017-02-03T02:00:00,1,245.0,245.0,2017-02-03T02:00:00
Wanshouxigong,53,2017-02-03T18:00:00,2017-02-04T20:00:00,27,339.111111,413.0,2017-02-04T14:00:00
Wanshouxigong,54,2017-02-11T22:00:00,2017-02-12T00:00:00,3,304.0,350.0,2017-02-12T00:00:00
Wanshouxigong,55,2017-02-15T00:00:00,2017-02-15T01:00:00,2,249.0,251.0,2017-02-15T00:00:00
Wanshouxigong,56,2017-02-15T13:00:00,2017-02-16T07:00:00,19,264.578947,287.0,2017-02-15T23:00:00
