No,year,month,day,hour,timestamp,partition,exclusion_reason
8988,2011,1,10,11,2011-01-10 11:00:00,development_train,missing_pm25_target
8989,2011,1,10,12,2011-01-10 12:00:00,development_train,missing_pm25_target
8990,2011,1,10,13,2011-01-10 13:00:00,development_train,missing_pm25_target
8991,2011,1,10,14,2011-01-10 14:00:00,development_train,missing_pm25_target
8992,2011,1,10,15,2011-01-10 15:00:00,development_train,missing_pm25_target
10317,2011,3,6,20,2011-03-06 20:00:00,development_train,missing_pm25_target
10318,2011,3,6,21,2011-03-06 21:00:00,development_train,missing_pm25_target
10319,2011,3,6,22,2011-03-06 22:00:00,development_train,missing_pm25_target
10320,2011,3,6,23,2011-03-06 23:00:00,development_train,missing_pm25_target
10321,2011,3,7,0,2011-03-07 00:00:00,development_train,missing_pm25_target
10322,2011,3,7,1,2011-03-07 01:00:00,development_train,missing_pm25_target
10323,2011,3,7,2,2011-03-07 02:00:00,development_train,missing_pm25_target
10345,2011,3,8,0,2011-03-08 00:00:00,development_train,missing_pm25_target
10369,2011,3,9,0,2011-03-09 00:00:00,development_train,missing_pm25_target
10582,2011,3,17,21,2011-03-17 21:00:00,development_train,missing_pm25_target
10583,2011,3,17,22,2011-03-17 22:00:00,development_train,missing_pm25_target
10584,2011,3,17,23,2011-03-17 23:00:00,development_train,missing_pm25_target
10585,2011,3,18,0,2011-03-18 00:00:00,development_train,missing_pm25_target
10586,2011,3,18,1,2011-03-18 01:00:00,development_train,missing_pm25_target
10587,2011,3,18,2,2011-03-18 02:00:00,development_train,missing_pm25_target
10588,2011,3,18,3,2011-03-18 03:00:00,development_train,missing_pm25_target
10589,2011,3,18,4,2011-03-18 04:00:00,development_train,missing_pm25_target
10590,2011,3,18,5,2011-03-18 05:00:00,development_train,missing_pm25_target
10591,2011,3,18,6,2011-03-18 06:00:00,development_train,missing_pm25_target
10592,2011,3,18,7,2011-03-18 07:00:00,development_train,missing_pm25_target
10593,2011,3,18,8,2011-03-18 08:00:00,development_train,missing_pm25_target
10594,2011,3,18,9,2011-03-18 09:00:00,development_train,missing_pm25_target
10595,2011,3,18,10,2011-03-18 10:00:00,development_train,missing_pm25_target
10596,2011,3,18,11,2011-03-18 11:00:00,development_train,missing_pm25_target
10597,2011,3,18,12,2011-03-18 12:00:00,development_train,missing_pm25_target
10598,2011,3,18,13,2011-03-18 13:00:00,development_train,missing_pm25_target
10599,2011,3,18,14,2011-03-18 14:00:00,development_train,missing_pm25_target
10600,2011,3,18,15,2011-03-18 15:00:00,development_train,missing_pm25_target
10601,2011,3,18,16,2011-03-18 16:00:00,development_train,missing_pm25_target
10602,2011,3,18,17,2011-03-18 17:00:00,development_train,missing_pm25_target
10603,2011,3,18,18,2011-03-18 18:00:00,development_train,missing_pm25_target
10604,2011,3,18,19,2011-03-18 19:00:00,development_train,missing_pm25_target
10605,2011,3,18,20,2011-03-18 20:00:00,development_train,missing_pm25_target
10606,2011,3,18,21,2011-03-18 21:00:00,development_train,missing_pm25_target
10607,2011,3,18,22,2011-03-18 22:00:00,development_train,missing_pm25_target
10608,2011,3,18,23,2011-03-18 23:00:00,development_train,missing_pm25_target
10609,2011,3,19,0,2011-03-19 00:00:00,development_train,missing_pm25_target
10610,2011,3,19,1,2011-03-19 01:00:00,development_train,missing_pm25_target
10611,2011,3,19,2,2011-03-19 02:00:00,development_train,missing_pm25_target
10612,2011,3,19,3,2011-03-19 03:00:00,development_train,missing_pm25_target
10613,2011,3,19,4,2011-03-19 04:00:00,development_train,missing_pm25_target
10614,2011,3,19,5,2011-03-19 05:00:00,development_train,missing_pm25_target
10615,2011,3,19,6,2011-03-19 06:00:00,development_train,missing_pm25_target
10616,2011,3,19,7,2011-03-19 07:00:00,development_train,missing_pm25_target
10617,2011,3,19,8,2011-03-19 08:00:00,development_train,missing_pm25_target
10618,2011,3,19,9,2011-03-19 09:00:00,development_train,missing_pm25_target
10619,2011,3,19,10,2011-03-19 10:00:00,development_train,missing_pm25_target
10620,2011,3,19,11,2011-03-19 11:00:00,development_train,missing_pm25_target
10621,2011,3,19,12,2011-03-19 12:00:00,development_train,missing_pm25_target
10622,2011,3,19,13,2011-03-19 13:00:00,development_train,missing_pm25_target
10623,2011,3,19,14,2011-03-19 14:00:00,development_train,missing_pm25_target
10624,2011,3,19,15,2011-03-19 15:00:00,development_train,missing_pm25_target
10625,2011,3,19,16,2011-03-19 16:00:00,development_train,missing_pm25_target
10626,2011,3,19,17,2011-03-19 17:00:00,development_train,missing_pm25_target
10627,2011,3,19,18,2011-03-19 18:00:00,development_train,missing_pm25_target
10628,2011,3,19,19,2011-03-19 19:00:00,development_train,missing_pm25_target
10629,2011,3,19,20,2011-03-19 20:00:00,development_train,missing_pm25_target
10630,2011,3,19,21,2011-03-19 21:00:00,development_train,missing_pm25_target
10631,2011,3,19,22,2011-03-19 22:00:00,development_train,missing_pm25_target
10632,2011,3,19,23,2011-03-19 23:00:00,development_train,missing_pm25_target
10633,2011,3,20,0,2011-03-20 00:00:00,development_train,missing_pm25_target
10634,2011,3,20,1,2011-03-20 01:00:00,development_train,missing_pm25_target
10635,2011,3,20,2,2011-03-20 02:00:00,development_train,missing_pm25_target
10636,2011,3,20,3,2011-03-20 03:00:00,development_train,missing_pm25_target
10637,2011,3,20,4,2011-03-20 04:00:00,development_train,missing_pm25_target
10638,2011,3,20,5,2011-03-20 05:00:00,development_train,missing_pm25_target
10639,2011,3,20,6,2011-03-20 06:00:00,development_train,missing_pm25_target
10640,2011,3,20,7,2011-03-20 07:00:00,development_train,missing_pm25_target
10641,2011,3,20,8,2011-03-20 08:00:00,development_train,missing_pm25_target
10642,2011,3,20,9,2011-03-20 09:00:00,development_train,missing_pm25_target
10643,2011,3,20,10,2011-03-20 10:00:00,development_train,missing_pm25_target
10644,2011,3,20,11,2011-03-20 11:00:00,development_train,missing_pm25_target
10645,2011,3,20,12,2011-03-20 12:00:00,development_train,missing_pm25_target
10646,2011,3,20,13,2011-03-20 13:00:00,development_train,missing_pm25_target
10647,2011,3,20,14,2011-03-20 14:00:00,development_train,missing_pm25_target
10648,2011,3,20,15,2011-03-20 15:00:00,development_train,missing_pm25_target
10649,2011,3,20,16,2011-03-20 16:00:00,development_train,missing_pm25_target
10650,2011,3,20,17,2011-03-20 17:00:00,development_train,missing_pm25_target
10651,2011,3,20,18,2011-03-20 18:00:00,development_train,missing_pm25_target
10652,2011,3,20,19,2011-03-20 19:00:00,development_train,missing_pm25_target
10653,2011,3,20,20,2011-03-20 20:00:00,development_train,missing_pm25_target
10654,2011,3,20,21,2011-03-20 21:00:00,development_train,missing_pm25_target
10655,2011,3,20,22,2011-03-20 22:00:00,development_train,missing_pm25_target
10656,2011,3,20,23,2011-03-20 23:00:00,development_train,missing_pm25_target
10657,2011,3,21,0,2011-03-21 00:00:00,development_train,missing_pm25_target
10658,2011,3,21,1,2011-03-21 01:00:00,development_train,missing_pm25_target
10659,2011,3,21,2,2011-03-21 02:00:00,development_train,missing_pm25_target
10660,2011,3,21,3,2011-03-21 03:00:00,development_train,missing_pm25_target
10661,2011,3,21,4,2011-03-21 04:00:00,development_train,missing_pm25_target
10662,2011,3,21,5,2011-03-21 05:00:00,development_train,missing_pm25_target
10663,2011,3,21,6,2011-03-21 06:00:00,development_train,missing_pm25_target
10664,2011,3,21,7,2011-03-21 07:00:00,development_train,missing_pm25_target
10665,2011,3,21,8,2011-03-21 08:00:00,development_train,missing_pm25_target
10666,2011,3,21,9,2011-03-21 09:00:00,development_train,missing_pm25_target
10667,2011,3,21,10,2011-03-21 10:00:00,development_train,missing_pm25_target
10668,2011,3,21,11,2011-03-21 11:00:00,development_train,missing_pm25_target
10669,2011,3,21,12,2011-03-21 12:00:00,development_train,missing_pm25_target
10670,2011,3,21,13,2011-03-21 13:00:00,development_train,missing_pm25_target
10671,2011,3,21,14,2011-03-21 14:00:00,development_train,missing_pm25_target
10672,2011,3,21,15,2011-03-21 15:00:00,development_train,missing_pm25_target
10729,2011,3,24,0,2011-03-24 00:00:00,development_train,missing_pm25_target
10893,2011,3,30,20,2011-03-30 20:00:00,development_train,missing_pm25_target
10894,2011,3,30,21,2011-03-30 21:00:00,development_train,missing_pm25_target
10895,2011,3,30,22,2011-03-30 22:00:00,development_train,missing_pm25_target
10896,2011,3,30,23,2011-03-30 23:00:00,development_train,missing_pm25_target
10898,2011,3,31,1,2011-03-31 01:00:00,development_train,missing_pm25_target
10899,2011,3,31,2,2011-03-31 02:00:00,development_train,missing_pm25_target
10900,2011,3,31,3,2011-03-31 03:00:00,development_train,missing_pm25_target
10901,2011,3,31,4,2011-03-31 04:00:00,development_train,missing_pm25_target
10902,2011,3,31,5,2011-03-31 05:00:00,development_train,missing_pm25_target
10903,2011,3,31,6,2011-03-31 06:00:00,development_train,missing_pm25_target
10904,2011,3,31,7,2011-03-31 07:00:00,development_train,missing_pm25_target
10905,2011,3,31,8,2011-03-31 08:00:00,development_train,missing_pm25_target
10908,2011,3,31,11,2011-03-31 11:00:00,development_train,missing_pm25_target
10909,2011,3,31,12,2011-03-31 12:00:00,development_train,missing_pm25_target
10910,2011,3,31,13,2011-03-31 13:00:00,development_train,missing_pm25_target
10911,2011,3,31,14,2011-03-31 14:00:00,development_train,missing_pm25_target
10916,2011,3,31,19,2011-03-31 19:00:00,development_train,missing_pm25_target
10917,2011,3,31,20,2011-03-31 20:00:00,development_train,missing_pm25_target
10921,2011,4,1,0,2011-04-01 00:00:00,development_train,missing_pm25_target
10945,2011,4,2,0,2011-04-02 00:00:00,development_train,missing_pm25_target
10988,2011,4,3,19,2011-04-03 19:00:00,development_train,missing_pm25_target
10989,2011,4,3,20,2011-04-03 20:00:00,development_train,missing_pm25_target
10990,2011,4,3,21,2011-04-03 21:00:00,development_train,missing_pm25_target
10991,2011,4,3,22,2011-04-03 22:00:00,development_train,missing_pm25_target
11051,2011,4,6,10,2011-04-06 10:00:00,development_train,missing_pm25_target
11052,2011,4,6,11,2011-04-06 11:00:00,development_train,missing_pm25_target
11053,2011,4,6,12,2011-04-06 12:00:00,development_train,missing_pm25_target
11054,2011,4,6,13,2011-04-06 13:00:00,development_train,missing_pm25_target
11055,2011,4,6,14,2011-04-06 14:00:00,development_train,missing_pm25_target
11056,2011,4,6,15,2011-04-06 15:00:00,development_train,missing_pm25_target
11057,2011,4,6,16,2011-04-06 16:00:00,development_train,missing_pm25_target
11058,2011,4,6,17,2011-04-06 17:00:00,development_train,missing_pm25_target
11059,2011,4,6,18,2011-04-06 18:00:00,development_train,missing_pm25_target
11060,2011,4,6,19,2011-04-06 19:00:00,development_train,missing_pm25_target
11061,2011,4,6,20,2011-04-06 20:00:00,development_train,missing_pm25_target
11062,2011,4,6,21,2011-04-06 21:00:00,development_train,missing_pm25_target
11063,2011,4,6,22,2011-04-06 22:00:00,development_train,missing_pm25_target
11064,2011,4,6,23,2011-04-06 23:00:00,development_train,missing_pm25_target
11065,2011,4,7,0,2011-04-07 00:00:00,development_train,missing_pm25_target
11066,2011,4,7,1,2011-04-07 01:00:00,development_train,missing_pm25_target
11067,2011,4,7,2,2011-04-07 02:00:00,development_train,missing_pm25_target
11068,2011,4,7,3,2011-04-07 03:00:00,development_train,missing_pm25_target
11069,2011,4,7,4,2011-04-07 04:00:00,development_train,missing_pm25_target
11070,2011,4,7,5,2011-04-07 05:00:00,development_train,missing_pm25_target
11071,2011,4,7,6,2011-04-07 06:00:00,development_train,missing_pm25_target
11072,2011,4,7,7,2011-04-07 07:00:00,development_train,missing_pm25_target
11073,2011,4,7,8,2011-04-07 08:00:00,development_train,missing_pm25_target
11074,2011,4,7,9,2011-04-07 09:00:00,development_train,missing_pm25_target
11075,2011,4,7,10,2011-04-07 10:00:00,development_train,missing_pm25_target
11076,2011,4,7,11,2011-04-07 11:00:00,development_train,missing_pm25_target
11077,2011,4,7,12,2011-04-07 12:00:00,development_train,missing_pm25_target
11078,2011,4,7,13,2011-04-07 13:00:00,development_train,missing_pm25_target
11079,2011,4,7,14,2011-04-07 14:00:00,development_train,missing_pm25_target
11080,2011,4,7,15,2011-04-07 15:00:00,development_train,missing_pm25_target
11081,2011,4,7,16,2011-04-07 16:00:00,development_train,missing_pm25_target
11082,2011,4,7,17,2011-04-07 17:00:00,development_train,missing_pm25_target
11083,2011,4,7,18,2011-04-07 18:00:00,development_train,missing_pm25_target
11084,2011,4,7,19,2011-04-07 19:00:00,development_train,missing_pm25_target
11085,2011,4,7,20,2011-04-07 20:00:00,development_train,missing_pm25_target
11086,2011,4,7,21,2011-04-07 21:00:00,development_train,missing_pm25_target
11087,2011,4,7,22,2011-04-07 22:00:00,development_train,missing_pm25_target
11088,2011,4,7,23,2011-04-07 23:00:00,development_train,missing_pm25_target
11089,2011,4,8,0,2011-04-08 00:00:00,development_train,missing_pm25_target
11090,2011,4,8,1,2011-04-08 01:00:00,development_train,missing_pm25_target
11091,2011,4,8,2,2011-04-08 02:00:00,development_train,missing_pm25_target
11092,2011,4,8,3,2011-04-08 03:00:00,development_train,missing_pm25_target
11093,2011,4,8,4,2011-04-08 04:00:00,development_train,missing_pm25_target
11094,2011,4,8,5,2011-04-08 05:00:00,development_train,missing_pm25_target
11095,2011,4,8,6,2011-04-08 06:00:00,development_train,missing_pm25_target
11096,2011,4,8,7,2011-04-08 07:00:00,development_train,missing_pm25_target
11097,2011,4,8,8,2011-04-08 08:00:00,development_train,missing_pm25_target
11098,2011,4,8,9,2011-04-08 09:00:00,development_train,missing_pm25_target
11099,2011,4,8,10,2011-04-08 10:00:00,development_train,missing_pm25_target
11100,2011,4,8,11,2011-04-08 11:00:00,development_train,missing_pm25_target
11101,2011,4,8,12,2011-04-08 12:00:00,development_train,missing_pm25_target
11102,2011,4,8,13,2011-04-08 13:00:00,development_train,missing_pm25_target
11106,2011,4,8,17,2011-04-08 17:00:00,development_train,missing_pm25_target
11107,2011,4,8,18,2011-04-08 18:00:00,development_train,missing_pm25_target
11108,2011,4,8,19,2011-04-08 19:00:00,development_train,missing_pm25_target
11109,2011,4,8,20,2011-04-08 20:00:00,development_train,missing_pm25_target
11110,2011,4,8,21,2011-04-08 21:00:00,development_train,missing_pm25_target
11111,2011,4,8,22,2011-04-08 22:00:00,development_train,missing_pm25_target
11112,2011,4,8,23,2011-04-08 23:00:00,development_train,missing_pm25_target
11114,2011,4,9,1,2011-04-09 01:00:00,development_train,missing_pm25_target
11115,2011,4,9,2,2011-04-09 02:00:00,development_train,missing_pm25_target
11116,2011,4,9,3,2011-04-09 03:00:00,development_train,missing_pm25_target
11117,2011,4,9,4,2011-04-09 04:00:00,development_train,missing_pm25_target
11118,2011,4,9,5,2011-04-09 05:00:00,development_train,missing_pm25_target
11119,2011,4,9,6,2011-04-09 06:00:00,development_train,missing_pm25_target
11120,2011,4,9,7,2011-04-09 07:00:00,development_train,missing_pm25_target
11121,2011,4,9,8,2011-04-09 08:00:00,development_train,missing_pm25_target
11122,2011,4,9,9,2011-04-09 09:00:00,development_train,missing_pm25_target
11123,2011,4,9,10,2011-04-09 10:00:00,development_train,missing_pm25_target
11137,2011,4,10,0,2011-04-10 00:00:00,development_train,missing_pm25_target
11161,2011,4,11,0,2011-04-11 00:00:00,development_train,missing_pm25_target
11248,2011,4,14,15,2011-04-14 15:00:00,development_train,missing_pm25_target
11249,2011,4,14,16,2011-04-14 16:00:00,development_train,missing_pm25_target
11250,2011,4,14,17,2011-04-14 17:00:00,development_train,missing_pm25_target
11251,2011,4,14,18,2011-04-14 18:00:00,development_train,missing_pm25_target
11252,2011,4,14,19,2011-04-14 19:00:00,development_train,missing_pm25_target
11253,2011,4,14,20,2011-04-14 20:00:00,development_train,missing_pm25_target
11254,2011,4,14,21,2011-04-14 21:00:00,development_train,missing_pm25_target
11255,2011,4,14,22,2011-04-14 22:00:00,development_train,missing_pm25_target
11256,2011,4,14,23,2011-04-14 23:00:00,development_train,missing_pm25_target
11258,2011,4,15,1,2011-04-15 01:00:00,development_train,missing_pm25_target
11259,2011,4,15,2,2011-04-15 02:00:00,development_train,missing_pm25_target
11260,2011,4,15,3,2011-04-15 03:00:00,development_train,missing_pm25_target
11261,2011,4,15,4,2011-04-15 04:00:00,development_train,missing_pm25_target
11262,2011,4,15,5,2011-04-15 05:00:00,development_train,missing_pm25_target
11263,2011,4,15,6,2011-04-15 06:00:00,development_train,missing_pm25_target
11264,2011,4,15,7,2011-04-15 07:00:00,development_train,missing_pm25_target
11265,2011,4,15,8,2011-04-15 08:00:00,development_train,missing_pm25_target
11266,2011,4,15,9,2011-04-15 09:00:00,development_train,missing_pm25_target
11267,2011,4,15,10,2011-04-15 10:00:00,development_train,missing_pm25_target
11268,2011,4,15,11,2011-04-15 11:00:00,development_train,missing_pm25_target
11269,2011,4,15,12,2011-04-15 12:00:00,development_train,missing_pm25_target
11274,2011,4,15,17,2011-04-15 17:00:00,development_train,missing_pm25_target
11275,2011,4,15,18,2011-04-15 18:00:00,development_train,missing_pm25_target
11276,2011,4,15,19,2011-04-15 19:00:00,development_train,missing_pm25_target
11277,2011,4,15,20,2011-04-15 20:00:00,development_train,missing_pm25_target
11278,2011,4,15,21,2011-04-15 21:00:00,development_train,missing_pm25_target
11279,2011,4,15,22,2011-04-15 22:00:00,development_train,missing_pm25_target
11280,2011,4,15,23,2011-04-15 23:00:00,development_train,missing_pm25_target
11282,2011,4,16,1,2011-04-16 01:00:00,development_train,missing_pm25_target
11283,2011,4,16,2,2011-04-16 02:00:00,development_train,missing_pm25_target
11284,2011,4,16,3,2011-04-16 03:00:00,development_train,missing_pm25_target
11285,2011,4,16,4,2011-04-16 04:00:00,development_train,missing_pm25_target
11286,2011,4,16,5,2011-04-16 05:00:00,development_train,missing_pm25_target
11287,2011,4,16,6,2011-04-16 06:00:00,development_train,missing_pm25_target
11288,2011,4,16,7,2011-04-16 07:00:00,development_train,missing_pm25_target
11289,2011,4,16,8,2011-04-16 08:00:00,development_train,missing_pm25_target
11290,2011,4,16,9,2011-04-16 09:00:00,development_train,missing_pm25_target
11291,2011,4,16,10,2011-04-16 10:00:00,development_train,missing_pm25_target
11292,2011,4,16,11,2011-04-16 11:00:00,development_train,missing_pm25_target
11293,2011,4,16,12,2011-04-16 12:00:00,development_train,missing_pm25_target
11294,2011,4,16,13,2011-04-16 13:00:00,development_train,missing_pm25_target
11295,2011,4,16,14,2011-04-16 14:00:00,development_train,missing_pm25_target
11305,2011,4,17,0,2011-04-17 00:00:00,development_train,missing_pm25_target
11329,2011,4,18,0,2011-04-18 00:00:00,development_train,missing_pm25_target
11413,2011,4,21,12,2011-04-21 12:00:00,development_train,missing_pm25_target
11414,2011,4,21,13,2011-04-21 13:00:00,development_train,missing_pm25_target
11415,2011,4,21,14,2011-04-21 14:00:00,development_train,missing_pm25_target
11416,2011,4,21,15,2011-04-21 15:00:00,development_train,missing_pm25_target
11417,2011,4,21,16,2011-04-21 16:00:00,development_train,missing_pm25_target
11418,2011,4,21,17,2011-04-21 17:00:00,development_train,missing_pm25_target
11419,2011,4,21,18,2011-04-21 18:00:00,development_train,missing_pm25_target
11420,2011,4,21,19,2011-04-21 19:00:00,development_train,missing_pm25_target
11421,2011,4,21,20,2011-04-21 20:00:00,development_train,missing_pm25_target
11423,2011,4,21,22,2011-04-21 22:00:00,development_train,missing_pm25_target
11424,2011,4,21,23,2011-04-21 23:00:00,development_train,missing_pm25_target
11426,2011,4,22,1,2011-04-22 01:00:00,development_train,missing_pm25_target
11427,2011,4,22,2,2011-04-22 02:00:00,development_train,missing_pm25_target
11428,2011,4,22,3,2011-04-22 03:00:00,development_train,missing_pm25_target
11429,2011,4,22,4,2011-04-22 04:00:00,development_train,missing_pm25_target
11430,2011,4,22,5,2011-04-22 05:00:00,development_train,missing_pm25_target
11431,2011,4,22,6,2011-04-22 06:00:00,development_train,missing_pm25_target
11432,2011,4,22,7,2011-04-22 07:00:00,development_train,missing_pm25_target
11433,2011,4,22,8,2011-04-22 08:00:00,development_train,missing_pm25_target
11434,2011,4,22,9,2011-04-22 09:00:00,development_train,missing_pm25_target
11435,2011,4,22,10,2011-04-22 10:00:00,development_train,missing_pm25_target
11437,2011,4,22,12,2011-04-22 12:00:00,development_train,missing_pm25_target
11442,2011,4,22,17,2011-04-22 17:00:00,development_train,missing_pm25_target
11443,2011,4,22,18,2011-04-22 18:00:00,development_train,missing_pm25_target
11444,2011,4,22,19,2011-04-22 19:00:00,development_train,missing_pm25_target
11445,2011,4,22,20,2011-04-22 20:00:00,development_train,missing_pm25_target
11446,2011,4,22,21,2011-04-22 21:00:00,development_train,missing_pm25_target
11447,2011,4,22,22,2011-04-22 22:00:00,development_train,missing_pm25_target
11448,2011,4,22,23,2011-04-22 23:00:00,development_train,missing_pm25_target
11450,2011,4,23,1,2011-04-23 01:00:00,development_train,missing_pm25_target
11451,2011,4,23,2,2011-04-23 02:00:00,development_train,missing_pm25_target
11452,2011,4,23,3,2011-04-23 03:00:00,development_train,missing_pm25_target
11453,2011,4,23,4,2011-04-23 04:00:00,development_train,missing_pm25_target
11454,2011,4,23,5,2011-04-23 05:00:00,development_train,missing_pm25_target
11455,2011,4,23,6,2011-04-23 06:00:00,development_train,missing_pm25_target
11456,2011,4,23,7,2011-04-23 07:00:00,development_train,missing_pm25_target
11457,2011,4,23,8,2011-04-23 08:00:00,development_train,missing_pm25_target
11458,2011,4,23,9,2011-04-23 09:00:00,development_train,missing_pm25_target
11459,2011,4,23,10,2011-04-23 10:00:00,development_train,missing_pm25_target
11460,2011,4,23,11,2011-04-23 11:00:00,development_train,missing_pm25_target
11461,2011,4,23,12,2011-04-23 12:00:00,development_train,missing_pm25_target
11462,2011,4,23,13,2011-04-23 13:00:00,development_train,missing_pm25_target
11463,2011,4,23,14,2011-04-23 14:00:00,development_train,missing_pm25_target
11465,2011,4,23,16,2011-04-23 16:00:00,development_train,missing_pm25_target
11473,2011,4,24,0,2011-04-24 00:00:00,development_train,missing_pm25_target
11497,2011,4,25,0,2011-04-25 00:00:00,development_train,missing_pm25_target
11583,2011,4,28,14,2011-04-28 14:00:00,development_train,missing_pm25_target
11584,2011,4,28,15,2011-04-28 15:00:00,development_train,missing_pm25_target
11585,2011,4,28,16,2011-04-28 16:00:00,development_train,missing_pm25_target
11586,2011,4,28,17,2011-04-28 17:00:00,development_train,missing_pm25_target
11587,2011,4,28,18,2011-04-28 18:00:00,development_train,missing_pm25_target
11588,2011,4,28,19,2011-04-28 19:00:00,development_train,missing_pm25_target
11589,2011,4,28,20,2011-04-28 20:00:00,development_train,missing_pm25_target
11590,2011,4,28,21,2011-04-28 21:00:00,development_train,missing_pm25_target
11591,2011,4,28,22,2011-04-28 22:00:00,development_train,missing_pm25_target
11592,2011,4,28,23,2011-04-28 23:00:00,development_train,missing_pm25_target
11594,2011,4,29,1,2011-04-29 01:00:00,development_train,missing_pm25_target
11595,2011,4,29,2,2011-04-29 02:00:00,development_train,missing_pm25_target
11596,2011,4,29,3,2011-04-29 03:00:00,development_train,missing_pm25_target
11597,2011,4,29,4,2011-04-29 04:00:00,development_train,missing_pm25_target
11598,2011,4,29,5,2011-04-29 05:00:00,development_train,missing_pm25_target
11599,2011,4,29,6,2011-04-29 06:00:00,development_train,missing_pm25_target
11600,2011,4,29,7,2011-04-29 07:00:00,development_train,missing_pm25_target
11795,2011,5,7,10,2011-05-07 10:00:00,development_train,missing_pm25_target
12236,2011,5,25,19,2011-05-25 19:00:00,development_train,missing_pm25_target
12252,2011,5,26,11,2011-05-26 11:00:00,development_train,missing_pm25_target
12253,2011,5,26,12,2011-05-26 12:00:00,development_train,missing_pm25_target
12254,2011,5,26,13,2011-05-26 13:00:00,development_train,missing_pm25_target
12255,2011,5,26,14,2011-05-26 14:00:00,development_train,missing_pm25_target
12256,2011,5,26,15,2011-05-26 15:00:00,development_train,missing_pm25_target
12257,2011,5,26,16,2011-05-26 16:00:00,development_train,missing_pm25_target
12258,2011,5,26,17,2011-05-26 17:00:00,development_train,missing_pm25_target
12259,2011,5,26,18,2011-05-26 18:00:00,development_train,missing_pm25_target
12260,2011,5,26,19,2011-05-26 19:00:00,development_train,missing_pm25_target
12261,2011,5,26,20,2011-05-26 20:00:00,development_train,missing_pm25_target
12262,2011,5,26,21,2011-05-26 21:00:00,development_train,missing_pm25_target
12263,2011,5,26,22,2011-05-26 22:00:00,development_train,missing_pm25_target
12264,2011,5,26,23,2011-05-26 23:00:00,development_train,missing_pm25_target
12265,2011,5,27,0,2011-05-27 00:00:00,development_train,missing_pm25_target
12266,2011,5,27,1,2011-05-27 01:00:00,development_train,missing_pm25_target
12267,2011,5,27,2,2011-05-27 02:00:00,development_train,missing_pm25_target
12268,2011,5,27,3,2011-05-27 03:00:00,development_train,missing_pm25_target
12269,2011,5,27,4,2011-05-27 04:00:00,development_train,missing_pm25_target
12270,2011,5,27,5,2011-05-27 05:00:00,development_train,missing_pm25_target
12271,2011,5,27,6,2011-05-27 06:00:00,development_train,missing_pm25_target
12272,2011,5,27,7,2011-05-27 07:00:00,development_train,missing_pm25_target
12273,2011,5,27,8,2011-05-27 08:00:00,development_train,missing_pm25_target
12274,2011,5,27,9,2011-05-27 09:00:00,development_train,missing_pm25_target
12275,2011,5,27,10,2011-05-27 10:00:00,development_train,missing_pm25_target
12276,2011,5,27,11,2011-05-27 11:00:00,development_train,missing_pm25_target
12277,2011,5,27,12,2011-05-27 12:00:00,development_train,missing_pm25_target
12278,2011,5,27,13,2011-05-27 13:00:00,development_train,missing_pm25_target
12279,2011,5,27,14,2011-05-27 14:00:00,development_train,missing_pm25_target
12280,2011,5,27,15,2011-05-27 15:00:00,development_train,missing_pm25_target
12381,2011,5,31,20,2011-05-31 20:00:00,development_train,missing_pm25_target
12404,2011,6,1,19,2011-06-01 19:00:00,development_train,missing_pm25_target
12465,2011,6,4,8,2011-06-04 08:00:00,development_train,missing_pm25_target
12466,2011,6,4,9,2011-06-04 09:00:00,development_train,missing_pm25_target
12467,2011,6,4,10,2011-06-04 10:00:00,development_train,missing_pm25_target
12468,2011,6,4,11,2011-06-04 11:00:00,development_train,missing_pm25_target
12469,2011,6,4,12,2011-06-04 12:00:00,development_train,missing_pm25_target
12513,2011,6,6,8,2011-06-06 08:00:00,development_train,missing_pm25_target
12514,2011,6,6,9,2011-06-06 09:00:00,development_train,missing_pm25_target
12515,2011,6,6,10,2011-06-06 10:00:00,development_train,missing_pm25_target
13846,2011,7,31,21,2011-07-31 21:00:00,development_train,missing_pm25_target
13847,2011,7,31,22,2011-07-31 22:00:00,development_train,missing_pm25_target
13848,2011,7,31,23,2011-07-31 23:00:00,development_train,missing_pm25_target
13849,2011,8,1,0,2011-08-01 00:00:00,development_train,missing_pm25_target
13850,2011,8,1,1,2011-08-01 01:00:00,development_train,missing_pm25_target
13851,2011,8,1,2,2011-08-01 02:00:00,development_train,missing_pm25_target
13852,2011,8,1,3,2011-08-01 03:00:00,development_train,missing_pm25_target
13853,2011,8,1,4,2011-08-01 04:00:00,development_train,missing_pm25_target
13854,2011,8,1,5,2011-08-01 05:00:00,development_train,missing_pm25_target
13855,2011,8,1,6,2011-08-01 06:00:00,development_train,missing_pm25_target
13856,2011,8,1,7,2011-08-01 07:00:00,development_train,missing_pm25_target
13857,2011,8,1,8,2011-08-01 08:00:00,development_train,missing_pm25_target
13858,2011,8,1,9,2011-08-01 09:00:00,development_train,missing_pm25_target
13859,2011,8,1,10,2011-08-01 10:00:00,development_train,missing_pm25_target
13860,2011,8,1,11,2011-08-01 11:00:00,development_train,missing_pm25_target
13861,2011,8,1,12,2011-08-01 12:00:00,development_train,missing_pm25_target
13862,2011,8,1,13,2011-08-01 13:00:00,development_train,missing_pm25_target
13863,2011,8,1,14,2011-08-01 14:00:00,development_train,missing_pm25_target
